model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,22,False,0.3118389423076923,0.2991967147435897,0.3247811498397436,0.15799278846153847,0.15224225427350427,0.16394981971153846,390
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,23,False,0.159375,0.1531044671474359,0.1655448717948718,0.03325320512820513,0.030347889957264958,0.03637186164529914,390
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,24,False,0.15518830128205127,0.14945863381410257,0.1607577123397436,0.059248130341880346,0.05556874332264957,0.0627744391025641,390
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,25,False,0.14949919871794873,0.14394981971153845,0.1549484174679487,0.05685096153846154,0.05325186965811966,0.06051065037393163,390
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,26,False,0.1478565705128205,0.14322916666666666,0.1523858173076923,0.03500267094017094,0.032425046741452995,0.037620192307692306,390
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,27,False,0.0,0.0,0.0,0.0,0.0,0.0,390
llama32_3b,dist_pl_to_sg,distractor_patch,0,True,2.2419070512820514,2.182414362980769,2.2995427684294873,1.1626469017094017,1.1126817908653845,1.2139294537927352,390
llama32_3b,dist_pl_to_sg,distractor_patch,1,False,1.9829927884615384,1.924816205929487,2.039918369391026,1.0369457799145299,0.9843429487179487,1.0939663461538462,390
llama32_3b,dist_pl_to_sg,distractor_patch,2,False,1.955849358974359,1.8969656450320513,2.0122936698717946,0.5306824252136751,0.49193843482905986,0.5708401776175213,390
llama32_3b,dist_pl_to_sg,distractor_patch,3,False,1.6201121794871796,1.5630784254807693,1.6777859575320513,0.9556423611111111,0.904019264155983,1.005231704059829,390
