model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
phi2,dist_pl_to_sg,distractor_patch,2,False,1.3353258181840946,1.2954101303907541,1.375599227318397,0.3672760898231441,0.34134097388666923,0.39527967988935286,390
phi2,dist_pl_to_sg,distractor_patch,3,False,1.277132185911521,1.237875030101874,1.3166181048368797,0.7396261679820525,0.6973480476477207,0.7822948433395126,390
phi2,dist_pl_to_sg,distractor_patch,4,False,1.1736479612497184,1.1354763706525166,1.21171849550345,0.33412542750692775,0.30790440284288845,0.36134266767746365,390
phi2,dist_pl_to_sg,distractor_patch,5,False,0.9539725181383965,0.9177312367390363,0.9905000931788713,0.33735229785625753,0.3114879906483185,0.3637767862050962,390
phi2,dist_pl_to_sg,distractor_patch,6,False,0.9159187463613657,0.8809960535856394,0.9514240565055455,0.4163833699674687,0.38862211272247843,0.44676724857754185,390
phi2,dist_pl_to_sg,distractor_patch,7,False,0.7978973584297376,0.764875738743024,0.8308547161786984,0.3633784693530482,0.33808285731535687,0.3904425020910736,390
phi2,dist_pl_to_sg,distractor_patch,8,False,0.7844300514612442,0.7522109678464058,0.816631246102162,1.5673391228048208,1.5348910348639528,1.6049467996654345,390
phi2,dist_pl_to_sg,distractor_patch,9,False,0.7590927441914876,0.7274941009130234,0.7910097430302546,0.2425356897533449,0.22272494204023965,0.2645452561337724,390
phi2,dist_pl_to_sg,distractor_patch,10,False,0.718996035747039,0.6887071998302753,0.7491999206176171,0.4109742629222381,0.3851380689123757,0.4385993817321256,390
phi2,dist_pl_to_sg,distractor_patch,11,False,0.5163670319777268,0.4927365456483303,0.5403465564434344,0.3702409980643509,0.34762518683050436,0.39458693962830754,390
phi2,dist_pl_to_sg,distractor_patch,12,False,0.5017776293632311,0.47870432688639714,0.5249409539882953,0.6902517970810589,0.665418890622946,0.7164464350847098,390
phi2,dist_pl_to_sg,distractor_patch,13,False,0.474955502534524,0.45255755993036123,0.49707675016843356,0.5357761334150265,0.5128913442090026,0.5593118484407409,390
phi2,dist_pl_to_sg,distractor_patch,14,False,0.4397070591266339,0.41752262977453375,0.4614074365297953,0.2145340756473378,0.1982090178514138,0.23093400117678517,390
phi2,dist_pl_to_sg,distractor_patch,15,False,0.35694900170350685,0.33775116492540413,0.3765154674114325,0.4120236046293861,0.39560726139280533,0.4298306323524214,390
phi2,dist_pl_to_sg,distractor_patch,16,False,0.3115132527473645,0.29317605501566174,0.33035124332476884,0.8938497282500959,0.8757785409536117,0.9154948759486532,390
phi2,dist_pl_to_sg,distractor_patch,17,False,0.2652469708369328,0.2484388861289391,0.2824543676009545,0.5722107822059566,0.5530714953862704,0.5936221090341225,390
phi2,dist_pl_to_sg,distractor_patch,18,False,0.223216795309996,0.2077322218968318,0.23936671116413213,0.1724747258373815,0.16151845974799914,0.1839923822166573,390
phi2,dist_pl_to_sg,distractor_patch,19,False,0.18139016811664288,0.1674483346327757,0.19587525691741553,0.1967809179909209,0.18571218812567558,0.20840518433823546,390
phi2,dist_pl_to_sg,distractor_patch,20,False,0.13052143928332208,0.11821508401479477,0.1433994398972927,0.6569645661574144,0.6422680792645511,0.6738991822340549,390
phi2,dist_pl_to_sg,distractor_patch,21,False,0.129529297657502,0.11789395002218393,0.14207630102451033,0.14478767346113156,0.13511848070682625,0.15517924486062462,390
phi2,dist_pl_to_sg,distractor_patch,22,False,0.1212759140210274,0.1098718141286801,0.13338056344252366,0.27586140510363455,0.2642759125456851,0.28877892398426674,390
