model_tag,direction,position,alpha,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items
llama32_3b,subject_train_split,distractor,1.0,1+,0.2873407983372354,0.2744544239714388,0.30041215640753643,-0.002697652651939863,-0.004094033715241164,-0.0012379802122414964,0.28464314568529553,20,195
llama32_3b,subject_train_split,final,1.0,1+,3.1847818191687716,3.1396255445661483,3.2318356708062908,-0.008936100905739305,-0.011205489320745951,-0.00653873404357659,3.1758457182630324,27,195
llama32_3b,subject_train_split,subject,1.0,1+,3.158662496242541,3.0869791600461927,3.2329113920642896,0.011747201012070703,0.010466460595971687,0.013077893012609237,3.14691529523047,1,195
