model_tag,direction,position,alpha,layers,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_shuf,real_vs_rand,peak_layer,n_items
llama32_3b,distractor,distractor,1.0,1+,0.03074845679012346,0.02589010936016144,0.035712343453228865,-0.0020291726020892687,-0.0024780574845679007,-0.001583255430911681,-0.0014363722697056031,-0.0025071225071225073,-0.00045252032882241237,0.02871928418803419,0.029312084520417857,20,390
llama32_3b,distractor,final,1.0,1+,0.6520009793447293,0.632129258665717,0.6740211560719372,-0.0031027421652421654,-0.003699326329534663,-0.0024778349062203244,0.045774473725862616,0.04373315823836657,0.04792144591840773,0.6488982371794871,0.6062265056188667,27,390
llama32_3b,distractor,subject,1.0,1+,2.409311194207027,2.371376183374881,2.4465222504154793,-0.0013874050332383667,-0.0018192626721272554,-0.0009645061728395062,0.0059527342513453615,0.005013676202912314,0.00685200642014878,2.407923789173789,2.403358459955682,1,390
llama32_3b,subject,distractor,1.0,1+,0.28216034544159546,0.27290663209283,0.2918707524632004,0.0012657288698955363,0.000833147851377018,0.0017101992818138651,-0.0029115720955998734,-0.003990959609449193,-0.0018823018063469465,0.28089461657169995,0.27924877334599557,20,390
llama32_3b,subject,final,1.0,1+,3.1474396070750235,3.1152944711538457,3.1800442745429724,0.002995162630579297,0.002427476555080722,0.0035694518637226966,-0.010175045504906615,-0.011813166498496362,-0.00866141381766382,3.1444444444444444,3.1372645615701167,27,390
llama32_3b,subject,subject,1.0,1+,3.1103825379867045,3.0581484449192784,3.159726024602327,0.0005334461063627731,0.00012017375949667614,0.0009578844669990501,0.011140788224121557,0.010192103662155744,0.012071926193019944,3.1098490918803416,3.099241749762583,1,390
