model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,26,False,0.1488360969387755,0.13382742745535714,0.16436344068877548,0.3156422725340136,0.3026812287414966,0.32878384752338435,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,27,False,0.14066485969387754,0.12874631297831635,0.15326102120535715,0.08109454719387756,0.07462980309311225,0.08844334608843536,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,28,False,0.16717155612244897,0.15598891900510203,0.17920918367346939,0.23193027210884354,0.22218457695578228,0.24206160980017008,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,29,False,0.2556202168367347,0.2408123405612245,0.27168367346938777,0.05689971301020408,0.05272773171768708,0.061052262701955774,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,30,False,0.31405452806122447,0.29788693797831634,0.331673509247449,0.1159252763605442,0.11007835751488096,0.12179146072491498,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,31,False,0.0927734375,0.08322654257015306,0.10275928730867347,0.04903406675170068,0.04560613307823129,0.052575766634778906,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,32,False,0.09263392857142858,0.08304767219387756,0.10269850127551021,0.048841411564625854,0.045226967740221086,0.052462498671343526,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,33,False,0.0908203125,0.08131277901785713,0.10074637276785714,0.053611288265306124,0.05059473984906462,0.05677365672831633,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,34,False,0.08763153698979592,0.07917829241071428,0.09680026307397958,0.034432132227891155,0.03194090136054422,0.03683068930697279,392
qwen25_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,35,False,0.0,0.0,0.0,0.0,0.0,0.0,392
qwen25_3b,dist_pl_to_sg,distractor_patch,0,True,1.3379902742346939,1.2822843590561224,1.3907879264987244,0.8712199723639457,0.8227761612457483,0.9183588767538264,392
qwen25_3b,dist_pl_to_sg,distractor_patch,1,False,1.3314732142857142,1.2788061025191328,1.3828324298469388,3.620937632865646,3.5512265990380527,3.6900498578337584,392
qwen25_3b,dist_pl_to_sg,distractor_patch,2,False,1.2919523278061225,1.2406045719068877,1.3423574019451532,0.763857886904762,0.7183235012755101,0.8100815130739795,392
qwen25_3b,dist_pl_to_sg,distractor_patch,3,False,1.298290019132653,1.2464714205994898,1.3489337531887755,0.6318957270408163,0.5891176392431974,0.675806660554847,392
qwen25_3b,dist_pl_to_sg,distractor_patch,4,False,1.2637715242346939,1.211334602200255,1.3148357780612243,0.49857833758503395,0.46159867267219395,0.5366805511267007,392
qwen25_3b,dist_pl_to_sg,distractor_patch,5,False,1.2604432397959184,1.2088583187181123,1.3110501036352042,0.5309045493197279,0.4914939413265307,0.574262927827381,392
qwen25_3b,dist_pl_to_sg,distractor_patch,6,False,1.2487045599489797,1.1972038424744897,1.299152981505102,0.6187619579081632,0.5742576132015306,0.6645484561011904,392
qwen25_3b,dist_pl_to_sg,distractor_patch,7,False,0.959602200255102,0.9127426458864796,1.0049864477040815,0.5475326849489796,0.5103218338116496,0.5849391807504252,392
qwen25_3b,dist_pl_to_sg,distractor_patch,8,False,0.9462492028061225,0.8991938376913265,0.9917111766581632,0.6938509778911566,0.6478610291772959,0.7417081871811225,392
qwen25_3b,dist_pl_to_sg,distractor_patch,9,False,0.9402104591836735,0.8929941605548469,0.9857730787627551,0.48525191326530615,0.4480153194090136,0.5240903685693027,392
qwen25_3b,dist_pl_to_sg,distractor_patch,10,False,0.9298668686224489,0.8836894132653061,0.9751918247767857,0.5239091730442177,0.4898490646258503,0.5593406210140307,392
qwen25_3b,dist_pl_to_sg,distractor_patch,11,False,0.9339325573979592,0.8891536790497448,0.9780686981823979,0.6518654336734694,0.6142830569727891,0.6912615925276361,392
qwen25_3b,dist_pl_to_sg,distractor_patch,12,False,0.9278938137755102,0.8836331114477041,0.9716836734693878,0.7758556547619047,0.7353146922831633,0.8171878321641157,392
qwen25_3b,dist_pl_to_sg,distractor_patch,13,False,0.7197664221938775,0.676888352997449,0.7608627630739796,0.7088382227891158,0.6625250783907313,0.7532498937074831,392
qwen25_3b,dist_pl_to_sg,distractor_patch,14,False,0.6984414859693877,0.6549331353635204,0.7392179528061225,0.8389867665816326,0.7973729140093537,0.8809560347576528,392
qwen25_3b,dist_pl_to_sg,distractor_patch,15,False,0.5159239477040817,0.4750274035395408,0.5547079280931122,0.3426139987244898,0.3164956021471088,0.36877557663690474,392
qwen25_3b,dist_pl_to_sg,distractor_patch,16,False,0.28408003826530615,0.252189791932398,0.3145552654655612,1.2805856717687076,1.238247535342262,1.3241936716092684,392
qwen25_3b,dist_pl_to_sg,distractor_patch,17,False,0.28286431760204084,0.25183254942602046,0.3129005899234694,0.4945060055272109,0.4607312260841837,0.5310385775403911,392
