model_tag,summary_level,anchor_template,condition,position,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items
phi2,by_anchor,in question,SP,distractor,1+,0.4134553158667779,0.38730557699357304,0.4420490472624379,-0.02386242804988738,-0.02779928005895307,-0.020040026926225234,0.38959288781689055,22,200
phi2,by_anchor,in question,SP,final,1+,3.624734642582555,3.511234979006552,3.749522331595421,-0.013697544990047333,-0.02360410996021763,-0.0036100039943572017,3.6110370975925075,30,200
phi2,by_anchor,in question,SP,subject,1+,2.9312488129831125,2.836688964862977,3.036405055819019,0.005925669208649667,0.00475598003402833,0.007062020263364238,2.9253231437744627,1,200
phi2,by_anchor,in question,SS,distractor,1+,1.3372581817257787,1.2926483087808855,1.381903264618689,-0.005990610891772854,-0.007375961765166253,-0.00449570668512775,1.3312675708340058,22,200
phi2,by_anchor,in question,SS,final,1+,5.893417675418238,5.818958275921883,5.964406428452461,0.10498618172061057,0.09915039029813581,0.11055181257570944,5.788431493697628,25,200
phi2,by_anchor,in question,SS,subject,1+,4.178787490014106,4.082145344003555,4.276190512895584,-0.0036425390551167148,-0.004526119512896384,-0.0027869009587072557,4.175144950958989,1,200
phi2,by_anchor,on call,PP,distractor,1+,0.17284160275613109,0.16565836005057058,0.17985382346953116,0.01734407686418103,0.014906731182529083,0.019767024443995567,0.15549752589195007,25,200
phi2,by_anchor,on call,PP,final,1+,2.1330684931816593,2.101454583204562,2.16325263741324,0.034089769547985455,0.02773453098535538,0.040905092322057295,2.0989787236336737,30,200
phi2,by_anchor,on call,PP,subject,1+,0.19793610657415084,0.19177416349610973,0.20409705666380543,-0.016204586490508047,-0.01724567674436877,-0.015205546625198858,0.1817315200836428,27,200
phi2,by_anchor,on call,PS,distractor,1+,0.4010904679759857,0.3808407685256774,0.4209444098587959,0.00577337372687555,0.003468657912746553,0.008045977334822377,0.39531709424911016,25,200
phi2,by_anchor,on call,PS,final,1+,2.497144646644592,2.4584054131661692,2.534849297669626,0.035939233226160855,0.02987969701713131,0.04226121045312574,2.461205413418431,30,200
phi2,by_anchor,on call,PS,subject,1+,0.2554169878652019,0.2496650390490409,0.2618634078233473,-0.013510925077622938,-0.014712486574726721,-0.012484832529098756,0.24190606278757895,19,200
phi2,by_anchor,on call,SP,distractor,1+,0.6190601461164413,0.5978259946146319,0.6419694201753986,-0.019294305309172602,-0.022359968004688147,-0.016289023899262952,0.5997658408072687,22,200
phi2,by_anchor,on call,SP,final,1+,3.482730175372093,3.403517489096811,3.5709537963021183,0.02970055364793347,0.022022581584991947,0.03740815844458919,3.4530296217241596,30,200
phi2,by_anchor,on call,SP,subject,1+,3.0140480462966424,2.9131348913062003,3.12335622674419,0.008231514038578157,0.006943229659911125,0.00954733846264501,3.005816532258064,1,200
phi2,by_anchor,on call,SS,distractor,1+,1.4636215271488313,1.4148685510158538,1.5204685637873987,-0.013540370156688075,-0.015522285774830849,-0.01148319507798841,1.4500811569921432,22,200
phi2,by_anchor,on call,SS,final,1+,5.409076188610446,5.332088886787814,5.486566887909365,0.10583438465672153,0.09852073223936941,0.11357441988683517,5.303241803953725,30,200
phi2,by_anchor,on call,SS,subject,1+,4.049564832102868,3.9519447756774957,4.1500106808543205,-0.0042026136767479684,-0.005119653646023043,-0.0033060472684521827,4.04536221842612,1,200
