model_tag,summary_level,anchor_template,condition,position,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items
llama32_3b,by_anchor,on site,SS,distractor,1+,1.0834114583333334,1.0429792390046295,1.126715964988426,-0.0010445601851851853,-0.0024494719328703703,0.00030092592592592595,1.0823668981481482,20,200
llama32_3b,by_anchor,on site,SS,final,1+,3.3699884259259263,3.33136451099537,3.4057230360243054,-0.0030721932870370373,-0.00527982132523148,-0.0006992730034722228,3.3669162326388893,27,200
llama32_3b,by_anchor,on site,SS,subject,1+,2.4977502893518517,2.4087607060185183,2.5904900173611107,0.0011443865740740741,-7.121672453703709e-05,0.0023207826967592583,2.4966059027777776,1,200
llama32_3b,by_anchor,under observation,PP,distractor,1+,0.07032407407407408,0.06422366898148148,0.07602477575231481,0.02194010416666667,0.01964840133101852,0.02415697337962963,0.04838396990740741,19,200
llama32_3b,by_anchor,under observation,PP,final,1+,1.6780768952546294,1.6616134078414353,1.693365134910301,0.0685865162037037,0.06491174768518519,0.07199117476851852,1.6094903790509258,27,200
llama32_3b,by_anchor,under observation,PP,subject,1+,0.17228732638888888,0.16380266203703706,0.18115802228009262,-0.010189525462962963,-0.01177322048611111,-0.00862843605324074,0.16209780092592593,19,200
llama32_3b,by_anchor,under observation,PS,distractor,1+,0.36652633101851856,0.3510380859375001,0.3825537832754629,0.008761574074074074,0.006851707175925925,0.01078030960648148,0.3577647569444445,1,200
llama32_3b,by_anchor,under observation,PS,final,1+,2.086314742476852,2.049784098307292,2.12346398473669,0.0765552662037037,0.07290693721064814,0.08038990162037037,2.009759476273148,27,200
llama32_3b,by_anchor,under observation,PS,subject,1+,0.21009548611111112,0.19888132957175927,0.22038454861111112,-0.018234953703703705,-0.019917896412037037,-0.016737449363425926,0.1918605324074074,19,200
llama32_3b,by_anchor,under observation,SP,distractor,1+,0.37821180555555556,0.3594260706018519,0.3968437861689815,-0.015306712962962963,-0.01731741898148148,-0.013340530960648146,0.36290509259259257,19,200
llama32_3b,by_anchor,under observation,SP,final,1+,2.8401533564814816,2.7991187789351857,2.88366283275463,0.004386574074074074,0.0016937934027777782,0.006921477141203704,2.8357667824074073,27,200
llama32_3b,by_anchor,under observation,SP,subject,1+,3.328493923611111,3.2056261935763892,3.4439478443287035,0.017921006944444446,0.016166051793981482,0.019544307002314812,3.3105729166666666,1,200
llama32_3b,by_anchor,under observation,SS,distractor,1+,1.1031004050925926,1.0549127604166668,1.1514233579282407,-0.010951967592592591,-0.013155707465277777,-0.008752785011574074,1.0921484375,20,200
llama32_3b,by_anchor,under observation,SS,final,1+,3.9982081886574075,3.928888310185185,4.076557219328704,0.025855034722222222,0.02083586516203704,0.031125434027777774,3.972353153935185,27,200
llama32_3b,by_anchor,under observation,SS,subject,1+,3.791640625,3.6660529152199075,3.921908637152778,0.0017390046296296296,0.0003209273726851854,0.0032527126736111105,3.78990162037037,1,200
llama32_3b,by_anchor,under review,PP,distractor,1+,0.05752025462962964,0.05062330005787037,0.06477105034722222,0.022248263888888894,0.019442635995370373,0.025197410300925926,0.03527199074074075,19,200
llama32_3b,by_anchor,under review,PP,final,1+,1.8186382378472223,1.7935361056857637,1.8459812554253474,0.017000868055555552,0.011988498263888888,0.021597656249999996,1.8016373697916668,27,200
llama32_3b,by_anchor,under review,PP,subject,1+,0.21051938657407404,0.2001638454861111,0.2207356770833333,-0.01423611111111111,-0.015814561631944443,-0.012564199942129631,0.19628327546296293,19,200
llama32_3b,by_anchor,under review,PS,distractor,1+,0.5214539930555556,0.4993062427662037,0.5433464988425926,0.00722511574074074,0.005085141782407407,0.009574869791666666,0.5142288773148149,1,200
llama32_3b,by_anchor,under review,PS,final,1+,2.709029586226852,2.650569932725694,2.766331886574074,0.08319155092592592,0.07886653645833334,0.08731170428240739,2.625838035300926,27,200
llama32_3b,by_anchor,under review,PS,subject,1+,0.3190350115740741,0.30610734953703705,0.3319679181134259,-0.024087094907407406,-0.025751121238425923,-0.022368127893518514,0.2949479166666667,19,200
llama32_3b,by_anchor,under review,SP,distractor,1+,0.35563368055555555,0.34098010706018517,0.3708872612847222,-0.010747974537037037,-0.012986255787037037,-0.008486111111111113,0.34488570601851853,20,200
llama32_3b,by_anchor,under review,SP,final,1+,3.2316767939814817,3.1799654224537037,3.2856333188657407,0.018952546296296297,0.015659686053240744,0.022124312789351848,3.2127242476851854,27,200
llama32_3b,by_anchor,under review,SP,subject,1+,3.651828703703704,3.5319045138888887,3.7674731987847223,0.016983506944444445,0.015494574652777777,0.01852448640046296,3.6348451967592594,1,200
llama32_3b,by_anchor,under review,SS,distractor,1+,1.2758174189814815,1.229385452835648,1.3220553747106478,-0.009182581018518519,-0.011481264467592591,-0.006980287905092593,1.266634837962963,1,200
llama32_3b,by_anchor,under review,SS,final,1+,4.815387731481482,4.725360279224537,4.905133246527778,0.0782392939814815,0.07094534866898149,0.08560230396412037,4.7371484375,27,200
llama32_3b,by_anchor,under review,SS,subject,1+,4.31087962962963,4.1747297815393525,4.440765335648148,0.002967303240740741,0.0014247685185185186,0.0046993272569444446,4.307912326388889,1,200
