model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,distractor,22,False,-1.0,0.09020432692307692,0.08743990384615384,0.09304887820512821,-0.0052483974358974355,-0.005909455128205128,-0.0045673076923076926,0.000767895299145299,0.00012019230769230766,0.0013955662393162393,390
llama32_3b,distractor,distractor,22,False,1.0,0.024258814102564103,0.02265625,0.02578125,-0.006109775641025641,-0.006750801282051282,-0.0054487179487179484,-0.003545673076923077,-0.004253472222222222,-0.0028846153846153848,390
llama32_3b,distractor,distractor,23,False,-1.0,0.08305288461538461,0.0804081530448718,0.08571714743589744,-0.0016826923076923078,-0.00218349358974359,-0.0011017628205128205,0.004921207264957264,0.004253472222222222,0.005549045138888888,390
llama32_3b,distractor,distractor,23,False,1.0,0.007011217948717949,0.0054487179487179484,0.00857371794871795,-0.0029647435897435896,-0.0035256410256410257,-0.002403846153846154,0.003211805555555555,0.0026041666666666665,0.003852998130341879,390
llama32_3b,distractor,distractor,24,False,-1.0,0.08072916666666667,0.07840544871794872,0.08327323717948718,0.001782852564102564,0.0012815504807692309,0.0022641225961538437,0.007204861111111111,0.0064503205128205125,0.007946047008547008,390
llama32_3b,distractor,distractor,24,False,1.0,0.0771834935897436,0.07497946714743589,0.07942758413461538,0.0010817307692307693,0.0006009615384615385,0.0015625,0.0023237179487179487,0.0016960470085470084,0.0029513888888888884,390
llama32_3b,distractor,distractor,25,False,-1.0,0.0789463141025641,0.07650240384615385,0.08147185496794872,-0.0011418269230769231,-0.0015825320512820513,-0.0007211538461538462,-0.005568910256410257,-0.006163194444444445,-0.004934395032051283,390
llama32_3b,distractor,distractor,25,False,1.0,0.08279246794871795,0.08060897435897436,0.08505608974358975,-0.0019631410256410256,-0.0024639423076923076,-0.0014823717948717948,-0.010276442307692308,-0.010990918803418804,-0.009642094017094018,390
llama32_3b,distractor,distractor,26,False,-1.0,0.0694511217948718,0.0671875,0.07177483974358974,0.0004407051282051282,2.0032051282051282e-05,0.0008613782051282051,0.004594017094017093,0.003979700854700855,0.0052150106837606834,390
llama32_3b,distractor,distractor,26,False,1.0,0.08513621794871795,0.0828926282051282,0.08742087339743589,-0.0008012820512820513,-0.0011818910256410256,-0.0004001402243589771,-0.004667467948717949,-0.005255074786324786,-0.004032952724358976,390
llama32_3b,distractor,distractor,27,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390
llama32_3b,distractor,distractor,27,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390
llama32_3b,distractor,final,0,True,-1.0,-0.7287459935897436,-0.7941175881410256,-0.6632376802884615,-0.005068108974358975,-0.005989583333333334,-0.004126602564102564,-0.008500267094017093,-0.012893963675213675,-0.004139957264957266,390
