model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,distractor,15,False,-1.0,0.7831124232365535,0.7621167352260688,0.8049469631757492,0.007643648294302133,0.007215099395849765,0.008085918976710392,0.0053905046903170075,0.003457173995482616,0.007282787571605454,390
phi2,distractor,distractor,15,False,1.0,0.21950631263928536,0.20932578331384905,0.22957556846814278,0.007684529133332081,0.00726244180630415,0.008121636586311536,0.013466859475160256,0.011512807923504429,0.015524584452311198,390
phi2,distractor,distractor,16,False,-1.0,0.7322450099847255,0.7124228871785677,0.7527723974447983,-0.006194608639448117,-0.006557926703722049,-0.005837259292602539,-0.06783514104337775,-0.0707722945091052,-0.06492702683831893,390
phi2,distractor,distractor,16,False,1.0,0.3941467774220002,0.38127022351974094,0.40732285945843427,-0.006006837502504006,-0.006365932929210174,-0.005653530512100611,-0.05612523739154522,-0.05876681091439011,-0.05362971477019481,390
phi2,distractor,distractor,17,False,-1.0,0.6116691442636343,0.5940490057529547,0.6293854184639759,0.0023555780068421975,0.002135615776746701,0.002570319053454276,0.009258359110253488,0.006562407363174308,0.01199318038092719,390
phi2,distractor,distractor,17,False,1.0,0.2873524690285707,0.2775967643811153,0.29725082073456205,0.0022975016862918167,0.002072609754709097,0.0025165773049379003,0.02420661225278153,0.021515041783324675,0.02681270807217329,390
phi2,distractor,distractor,18,False,-1.0,0.5461961159339318,0.5300451624087797,0.5628955858793013,-0.014049532474615635,-0.014459151916014844,-0.013632629956954564,0.08960728767590645,0.08605057679689847,0.09324712624916662,390
phi2,distractor,distractor,18,False,1.0,0.24841584914769882,0.24019886725988143,0.2569916700705504,-0.013835855630727915,-0.014242599560664251,-0.013420034433022525,0.1166893143939157,0.11274875133465496,0.12053565636659279,390
phi2,distractor,distractor,19,False,-1.0,0.483191834963285,0.4688177879040058,0.4975044649075239,0.008817834120530348,0.008479698376777844,0.009169494922344501,-0.0050605219653528976,-0.006860606099805262,-0.0033736946847703723,390
phi2,distractor,distractor,19,False,1.0,0.6192917163555439,0.6022463932404152,0.6375328325613951,0.008902884752322466,0.008565474534646058,0.009255816997625888,-0.00593452372102656,-0.007796577408782438,-0.004198669979714941,390
phi2,distractor,distractor,20,False,-1.0,0.42073102364173304,0.4097587744394938,0.43188425473677805,-0.004339042076697716,-0.004534293504861685,-0.004145698853028126,-0.006952742226103431,-0.009432034105317205,-0.004552582879351757,390
phi2,distractor,distractor,20,False,1.0,0.4385328097221179,0.4267386687718905,0.45120087623596195,-0.004352550017528045,-0.004547084050300794,-0.004162570329812857,0.016985599811260518,0.01491560652724698,0.01903687874476115,390
phi2,distractor,distractor,21,False,-1.0,0.3854348647288787,0.3744115524414258,0.39673092035146856,-0.005338260455009265,-0.00559780628253252,-0.005057535477173635,0.00721226553631644,0.005393906047201564,0.008990146930401139,390
phi2,distractor,distractor,21,False,1.0,0.3880679570711576,0.3773335851767124,0.39984563497396614,-0.005058410840156751,-0.005314727624257405,-0.004780550003051757,0.016940702128614114,0.014960842601254454,0.018837505589183578,390
phi2,distractor,distractor,22,False,-1.0,0.3487335498516376,0.33863998064628015,0.3591032040424836,-0.006825447082519531,-0.0070649447807898886,-0.006601310081970998,-0.014263225620628423,-0.01581550378065843,-0.012734718261620936,390
phi2,distractor,distractor,22,False,1.0,0.5571336575043507,0.5380243898049379,0.5779632692459302,-0.006902066255227113,-0.007144445211459429,-0.00667341819176307,-0.0035969717889769467,-0.0047817743130219295,-0.002412525547875299,390
phi2,distractor,distractor,23,False,-1.0,0.2900584294245793,0.28168787240982057,0.2987070132524539,-0.017437511835342798,-0.01789525411067865,-0.016980350200946515,-0.020312125051123463,-0.021450318678831442,-0.019169054785345356,390
phi2,distractor,distractor,23,False,1.0,0.24670618497408353,0.24036221950482098,0.25336349609570624,-0.017610735770983574,-0.018075037675026134,-0.01714365806335058,-0.026175632639827893,-0.02815848136559511,-0.024115021901252948,390
phi2,distractor,distractor,24,False,-1.0,0.18276873368483323,0.17590691425861457,0.189732748850798,0.01448509998810597,0.014076804992480155,0.01490223915149004,-0.007541140531882263,-0.008320092665843474,-0.006798317758446065,390
phi2,distractor,distractor,24,False,1.0,0.20871605506310095,0.2017592063316932,0.2155464878449073,0.015189809065598707,0.014762643789633725,0.01563281047038543,-0.01713533646021134,-0.018114504284328883,-0.01615664488229996,390
phi2,distractor,distractor,25,False,-1.0,0.12231245774489183,0.11670267514693432,0.1278606885518783,-0.00015079058133638822,-0.00030218430054493436,-4.4421660594451576e-06,0.008819328210292719,0.008051018918681348,0.009639995994730892,390
phi2,distractor,distractor,25,False,1.0,0.14616018197475336,0.14039598758404073,0.15181142941499368,-0.00017921985724033454,-0.00033232823396340394,-3.1787676688952396e-05,0.009864601722130408,0.009315786483960274,0.010452565963451678,390
phi2,distractor,distractor,26,False,-1.0,0.03125581496801132,0.028653132304167137,0.033842691702720445,0.003247226812900641,0.0031336020200680467,0.0033618912330040563,0.0019126500838842148,0.0015297880539527305,0.0023337949646843807,390
phi2,distractor,distractor,26,False,1.0,0.030057378915640025,0.027884615873679134,0.03216716485145764,0.003306738535563151,0.0031911693475185294,0.003422574569017459,0.0034440301422379973,0.0029741640987559262,0.003897749318016899,390
phi2,distractor,distractor,27,False,-1.0,0.01896830583230043,0.016878155439327927,0.0210740152383462,0.0019195678906563,0.0018228154304700019,0.0020176454079456813,0.003990348587688218,0.003639180517604208,0.004370851903899103,390
phi2,distractor,distractor,27,False,1.0,0.027163916367750902,0.024998224881979135,0.02930989895111475,0.0019203626192533052,0.0018234283496172002,0.002019047981653458,0.003105558085645366,0.0025259465437669024,0.003686509315784161,390
phi2,distractor,distractor,28,False,-1.0,0.021825203528771035,0.019880782946562158,0.023775177552149845,0.000822754395313752,0.0007231662212274013,0.0009202721180059971,0.0044760785551152685,0.0036464738234495506,0.005296691075349466,390
phi2,distractor,distractor,28,False,1.0,0.029497503622984273,0.02748821020126343,0.03147272898600651,0.0008667187813000801,0.0007644561620858999,0.0009656000137329102,0.0015469917884239784,0.0009280365348881126,0.0021366279349367837,390
phi2,distractor,distractor,29,False,-1.0,0.01277919916006235,0.011388236926152156,0.014147422252557216,0.0003556153713128506,0.0003155103096595178,0.00040049675183418467,-0.0008807630620451056,-0.0010780573910118168,-0.0006869190370934643,390
phi2,distractor,distractor,29,False,1.0,0.01803298118786934,0.016641225875952306,0.01939870400306506,0.0003448950938689403,0.0003058376067723984,0.00038859465183355856,-0.003593290769136869,-0.003889689873426389,-0.0032913525695474743,390
phi2,distractor,distractor,30,False,-1.0,0.002190567896916316,0.0020237593161754118,0.002358407790844257,5.154731946113782e-06,-4.683702419965696e-06,1.4966940268492078e-05,0.0005952916593633148,-0.00018560093692225266,0.0013800007053929517,390
phi2,distractor,distractor,30,False,1.0,0.003916542346660908,0.0034754171738257777,0.0043630349941742716,5.345466809395032e-06,-3.649088052602915e-06,1.4311717106745784e-05,-0.0010337764381343482,-0.0011562470085600502,-0.0009102371003892688,390
phi2,distractor,distractor,31,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390
phi2,distractor,distractor,31,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390
phi2,distractor,final,0,True,-1.0,-0.043539932446602064,-0.07011606986706073,-0.017811095408904264,-0.00246886228903746,-0.0028156352654481547,-0.0021220773305648415,-0.007580094459729317,-0.010617829978975476,-0.004701147222111371,390
phi2,distractor,final,0,True,1.0,0.04115599852341872,0.004882741952553773,0.07849998681973187,-0.0024886326912121897,-0.0028328368602654874,-0.002145269834078275,-0.022755138690655048,-0.027363785026419882,-0.01873266387189556,390
phi2,distractor,final,1,False,-1.0,0.01453870137532552,-0.011910530542716001,0.03995273700127233,0.006780010614639674,0.005649701815385085,0.007954307091541777,0.014837141118497932,0.011044693726759688,0.018732787869934344,390
phi2,distractor,final,1,False,1.0,0.10412218876374074,0.07101357594514504,0.14069984258749546,0.0064477676000350564,0.005352535553467579,0.007588955805851862,-0.01105814224634415,-0.0157517182521331,-0.006510753876123675,390
phi2,distractor,final,2,False,-1.0,0.3907307698176457,0.36440935795123763,0.4179295336283169,-0.009320960900722406,-0.010613280748709654,-0.008095814753801394,0.010072267157399756,0.004091897927797757,0.016250039838318135,390
phi2,distractor,final,2,False,1.0,0.17522505735739682,0.1407469062316112,0.21198835788628992,-0.009030386117788461,-0.010282696944016676,-0.007839154219016051,0.007223579211112781,0.0021321557322119032,0.012048442322983698,390
phi2,distractor,final,3,False,-1.0,0.1911686823918269,0.1723134649105561,0.21061879916068835,-0.011421817388290014,-0.0120805784372183,-0.010717466366596711,-0.021881587688739483,-0.028747087768000418,-0.015145260615226554,390
phi2,distractor,final,3,False,1.0,0.17065619199703902,0.13813583514629266,0.2064509274409367,-0.011267128968850161,-0.011904535599243945,-0.010573847905183452,-0.0344406013814812,-0.045399583771697484,-0.02377839294254271,390
phi2,distractor,final,4,False,-1.0,0.18127414263211764,0.1604928905535967,0.20187698761622108,0.0019823465591821917,0.0007441241924579327,0.0031771961847941073,0.01646657519870334,0.009560569779485719,0.023141643939874116,390
phi2,distractor,final,4,False,1.0,0.1709655028123122,0.13390920718510946,0.20982197278585188,0.001903551052778195,0.0007435032037588266,0.0030337101985246705,0.04117716683281793,0.03579340437538603,0.04631266487969291,390
