model_tag,aux_pair,distance_bucket,role,layer,real_mean,rand_mean,n
llama32_3b,be_present,extra_long,final,6,0.37671875,0.030859375,100
llama32_3b,be_present,extra_long,final,7,0.373828125,-0.006171875,100
llama32_3b,be_present,extra_long,final,8,0.4803125,-0.022890625,100
llama32_3b,be_present,extra_long,final,9,0.3878125,-0.007578125,100
llama32_3b,be_present,extra_long,final,10,0.425703125,0.0534375,100
llama32_3b,be_present,extra_long,final,11,0.458671875,0.03515625,100
llama32_3b,be_present,extra_long,final,12,0.7253125,0.068046875,100
llama32_3b,be_present,extra_long,final,13,1.146015625,-0.163203125,100
llama32_3b,be_present,extra_long,final,14,1.13828125,-0.062890625,100
llama32_3b,be_present,extra_long,final,15,1.846171875,0.05296875,100
llama32_3b,be_present,extra_long,final,16,2.339765625,0.100546875,100
llama32_3b,be_present,extra_long,final,17,2.182734375,0.04,100
llama32_3b,be_present,extra_long,final,18,2.134609375,-0.322734375,100
llama32_3b,be_present,extra_long,final,19,3.05625,0.0921875,100
llama32_3b,be_present,extra_long,final,20,3.295703125,-0.156953125,100
llama32_3b,be_present,extra_long,final,21,3.6021875,-0.67609375,100
llama32_3b,be_present,extra_long,final,22,3.74453125,-0.421953125,100
llama32_3b,be_present,extra_long,final,23,4.739296875,-0.339296875,100
llama32_3b,be_present,extra_long,final,24,5.2165625,0.336171875,100
llama32_3b,be_present,extra_long,final,25,5.88234375,0.448046875,100
llama32_3b,be_present,extra_long,final,26,6.191640625,-0.00828125,100
llama32_3b,be_present,extra_long,final,27,11.87640625,1.112890625,100
llama32_3b,be_present,extra_long,prefix_before_subject,1,0.128125,-0.023046875,100
llama32_3b,be_present,extra_long,prefix_before_subject,2,0.172890625,-0.001875,100
llama32_3b,be_present,extra_long,prefix_before_subject,3,0.099375,0.01875,100
llama32_3b,be_present,extra_long,prefix_before_subject,4,0.14140625,-0.021484375,100
llama32_3b,be_present,extra_long,prefix_before_subject,5,0.0621875,0.006015625,100
llama32_3b,be_present,extra_long,prefix_before_subject,6,0.206328125,0.001328125,100
llama32_3b,be_present,extra_long,prefix_before_subject,7,0.165078125,-0.021796875,100
llama32_3b,be_present,extra_long,prefix_before_subject,8,0.15796875,0.008125,100
llama32_3b,be_present,extra_long,prefix_before_subject,9,0.18296875,0.001015625,100
llama32_3b,be_present,extra_long,prefix_before_subject,10,0.203203125,0.010234375,100
llama32_3b,be_present,extra_long,prefix_before_subject,11,0.16875,0.0071875,100
llama32_3b,be_present,extra_long,prefix_before_subject,12,0.181328125,-0.003515625,100
llama32_3b,be_present,extra_long,prefix_before_subject,13,0.212578125,-0.0078125,100
llama32_3b,be_present,extra_long,prefix_before_subject,14,0.130390625,-0.0109375,100
llama32_3b,be_present,extra_long,prefix_before_subject,15,0.041953125,0.000625,100
llama32_3b,be_present,extra_long,prefix_before_subject,16,0.054296875,0.0109375,100
llama32_3b,be_present,extra_long,prefix_before_subject,17,0.05375,0.0053125,100
llama32_3b,be_present,extra_long,prefix_before_subject,18,0.04328125,0.005703125,100
llama32_3b,be_present,extra_long,prefix_before_subject,19,0.094140625,0.012734375,100
llama32_3b,be_present,extra_long,prefix_before_subject,20,0.056796875,0.002421875,100
llama32_3b,be_present,extra_long,prefix_before_subject,21,-0.000234375,0.001484375,100
llama32_3b,be_present,extra_long,prefix_before_subject,22,-0.00265625,0.002734375,100
llama32_3b,be_present,extra_long,prefix_before_subject,23,0.00171875,0.003203125,100
llama32_3b,be_present,extra_long,prefix_before_subject,24,-0.000390625,-0.000703125,100
llama32_3b,be_present,extra_long,prefix_before_subject,25,-0.00109375,0.001171875,100
llama32_3b,be_present,extra_long,prefix_before_subject,26,-0.00171875,0.000234375,100
llama32_3b,be_present,extra_long,prefix_before_subject,27,0.0,0.0,100
llama32_3b,be_present,extra_long,subject,1,4.2090625,-0.01546875,100
llama32_3b,be_present,extra_long,subject,2,4.076796875,-0.039375,100
llama32_3b,be_present,extra_long,subject,3,3.54953125,0.01625,100
llama32_3b,be_present,extra_long,subject,4,3.223984375,-0.017890625,100
llama32_3b,be_present,extra_long,subject,5,3.171953125,-0.046875,100
llama32_3b,be_present,extra_long,subject,6,2.90671875,-0.047578125,100
llama32_3b,be_present,extra_long,subject,7,2.4275,0.02484375,100
llama32_3b,be_present,extra_long,subject,8,2.461640625,0.009453125,100
llama32_3b,be_present,extra_long,subject,9,2.394609375,0.017265625,100
llama32_3b,be_present,extra_long,subject,10,2.42546875,-0.01734375,100
llama32_3b,be_present,extra_long,subject,11,2.12921875,0.04421875,100
llama32_3b,be_present,extra_long,subject,12,2.07703125,0.0275,100
llama32_3b,be_present,extra_long,subject,13,2.036484375,0.0071875,100
llama32_3b,be_present,extra_long,subject,14,1.76265625,0.05625,100
llama32_3b,be_present,extra_long,subject,15,1.6365625,0.051015625,100
llama32_3b,be_present,extra_long,subject,16,0.516015625,0.005859375,100
llama32_3b,be_present,extra_long,subject,17,0.511796875,0.006875,100
llama32_3b,be_present,extra_long,subject,18,0.464609375,-0.005625,100
llama32_3b,be_present,extra_long,subject,19,0.444296875,0.014609375,100
llama32_3b,be_present,extra_long,subject,20,0.403671875,0.016875,100
llama32_3b,be_present,extra_long,subject,21,0.1625,-0.002265625,100
llama32_3b,be_present,extra_long,subject,22,0.161796875,-0.000625,100
llama32_3b,be_present,extra_long,subject,23,0.012265625,0.00109375,100
llama32_3b,be_present,extra_long,subject,24,0.011953125,-0.001640625,100
llama32_3b,be_present,extra_long,subject,25,0.01203125,-0.000390625,100
llama32_3b,be_present,extra_long,subject,26,0.005078125,0.000390625,100
llama32_3b,be_present,extra_long,subject,27,0.0,0.0,100
llama32_3b,be_present,long,between_subject_distractor,1,2.099099445812808,0.0603448275862069,100
llama32_3b,be_present,long,between_subject_distractor,2,2.1007927955665027,-0.03498306650246306,100
llama32_3b,be_present,long,between_subject_distractor,3,1.9399630541871922,0.004849137931034483,100
llama32_3b,be_present,long,between_subject_distractor,4,1.8859682881773399,0.019011699507389162,100
llama32_3b,be_present,long,between_subject_distractor,5,1.7975677339901477,-0.03298183497536946,100
llama32_3b,be_present,long,between_subject_distractor,6,1.7047413793103448,-0.014354987684729065,100
llama32_3b,be_present,long,between_subject_distractor,7,1.2699738300492611,0.00034636699507389164,100
llama32_3b,be_present,long,between_subject_distractor,8,1.244689039408867,-0.013161945812807881,100
llama32_3b,be_present,long,between_subject_distractor,9,1.1998152709359606,0.0041564039408867,100
llama32_3b,be_present,long,between_subject_distractor,10,1.142164408866995,-0.03617610837438424,100
llama32_3b,be_present,long,between_subject_distractor,11,0.8795797413793104,0.01951200738916256,100
llama32_3b,be_present,long,between_subject_distractor,12,0.8970135467980296,0.037407635467980295,100
llama32_3b,be_present,long,between_subject_distractor,13,0.9738300492610837,-0.0009621305418719212,100
llama32_3b,be_present,long,between_subject_distractor,14,0.7977216748768473,0.05445658866995074,100
llama32_3b,be_present,long,between_subject_distractor,15,0.5551878078817734,0.022282943349753694,100
llama32_3b,be_present,long,between_subject_distractor,16,0.08840055418719212,0.004310344827586207,100
llama32_3b,be_present,long,between_subject_distractor,17,0.07985683497536945,0.0005387931034482759,100
llama32_3b,be_present,long,between_subject_distractor,18,0.08416717980295567,-0.003001847290640394,100
llama32_3b,be_present,long,between_subject_distractor,19,0.15193965517241378,0.005233990147783251,100
llama32_3b,be_present,long,between_subject_distractor,20,0.11372383004926108,0.0020012315270935962,100
llama32_3b,be_present,long,between_subject_distractor,21,-0.010929802955665025,0.0014239532019704433,100
llama32_3b,be_present,long,between_subject_distractor,22,-0.022744766009852216,0.0010006157635467981,100
llama32_3b,be_present,long,between_subject_distractor,23,0.002963362068965517,0.0009236453201970443,100
llama32_3b,be_present,long,between_subject_distractor,24,0.0035791256157635468,-0.001539408866995074,100
llama32_3b,be_present,long,between_subject_distractor,25,0.0028479064039408867,0.0007312192118226601,100
