model_tag,aux_pair,distance_bucket,role,layer,real_mean,rand_mean,n
qwen25_3b,be_present,long,final,25,2.169765625,0.089375,100
qwen25_3b,be_present,long,final,26,3.003671875,0.20234375,100
qwen25_3b,be_present,long,final,27,3.26734375,0.039921875,100
qwen25_3b,be_present,long,final,28,3.56375,0.123671875,100
qwen25_3b,be_present,long,final,29,6.71734375,0.78890625,100
qwen25_3b,be_present,long,final,30,7.55484375,0.08640625,100
qwen25_3b,be_present,long,final,31,8.09859375,0.57546875,100
qwen25_3b,be_present,long,final,32,8.9975,0.37859375,100
qwen25_3b,be_present,long,final,33,9.068671875,-1.0176171875,100
qwen25_3b,be_present,long,final,34,9.229921875,-0.1453125,100
qwen25_3b,be_present,long,final,35,3.753984375,0.038046875,100
qwen25_3b,be_present,long,prefix_before_subject,1,-0.049609375,0.011953125,100
qwen25_3b,be_present,long,prefix_before_subject,2,-0.032109375,0.0003125,100
qwen25_3b,be_present,long,prefix_before_subject,3,-0.031171875,-0.004609375,100
qwen25_3b,be_present,long,prefix_before_subject,4,-0.03203125,-0.018984375,100
qwen25_3b,be_present,long,prefix_before_subject,5,-0.03078125,-0.015859375,100
qwen25_3b,be_present,long,prefix_before_subject,6,-0.021171875,-0.009921875,100
qwen25_3b,be_present,long,prefix_before_subject,7,-0.029765625,0.0,100
qwen25_3b,be_present,long,prefix_before_subject,8,-0.0259375,-0.00265625,100
qwen25_3b,be_present,long,prefix_before_subject,9,-0.0140625,-0.004375,100
qwen25_3b,be_present,long,prefix_before_subject,10,-0.01515625,-0.01296875,100
qwen25_3b,be_present,long,prefix_before_subject,11,-0.0196875,0.02671875,100
qwen25_3b,be_present,long,prefix_before_subject,12,-0.02,0.00328125,100
qwen25_3b,be_present,long,prefix_before_subject,13,-0.02109375,0.00140625,100
qwen25_3b,be_present,long,prefix_before_subject,14,-0.018828125,-0.008125,100
qwen25_3b,be_present,long,prefix_before_subject,15,-0.03109375,0.0409375,100
qwen25_3b,be_present,long,prefix_before_subject,16,-0.025703125,0.00453125,100
qwen25_3b,be_present,long,prefix_before_subject,17,-0.02609375,0.011796875,100
qwen25_3b,be_present,long,prefix_before_subject,18,-0.035546875,-0.020390625,100
qwen25_3b,be_present,long,prefix_before_subject,19,-0.043828125,0.001171875,100
qwen25_3b,be_present,long,prefix_before_subject,20,-0.04671875,0.001015625,100
qwen25_3b,be_present,long,prefix_before_subject,21,-0.04421875,0.0196875,100
qwen25_3b,be_present,long,prefix_before_subject,22,-0.04,-0.022734375,100
qwen25_3b,be_present,long,prefix_before_subject,23,-0.032109375,-0.00765625,100
qwen25_3b,be_present,long,prefix_before_subject,24,-0.032578125,-0.013359375,100
qwen25_3b,be_present,long,prefix_before_subject,25,-0.061875,-0.001953125,100
qwen25_3b,be_present,long,prefix_before_subject,26,-0.08125,0.00234375,100
qwen25_3b,be_present,long,prefix_before_subject,27,-0.087734375,-0.040546875,100
qwen25_3b,be_present,long,prefix_before_subject,28,-0.098671875,-0.043359375,100
qwen25_3b,be_present,long,prefix_before_subject,29,-0.193125,0.016484375,100
qwen25_3b,be_present,long,prefix_before_subject,30,-0.177265625,0.018046875,100
qwen25_3b,be_present,long,prefix_before_subject,31,-0.21359375,0.008125,100
qwen25_3b,be_present,long,prefix_before_subject,32,-0.297421875,-0.001875,100
qwen25_3b,be_present,long,prefix_before_subject,33,-0.276875,0.013828125,100
qwen25_3b,be_present,long,prefix_before_subject,34,-0.275703125,0.026171875,100
qwen25_3b,be_present,long,prefix_before_subject,35,0.0,0.0,100
qwen25_3b,be_present,long,subject,1,7.111796875,0.029296875,100
qwen25_3b,be_present,long,subject,2,6.3040625,-0.063515625,100
qwen25_3b,be_present,long,subject,3,6.306796875,0.01359375,100
qwen25_3b,be_present,long,subject,4,6.012421875,-0.069921875,100
qwen25_3b,be_present,long,subject,5,5.9196875,-0.07734375,100
qwen25_3b,be_present,long,subject,6,5.84578125,-0.02609375,100
qwen25_3b,be_present,long,subject,7,5.008046875,-0.029375,100
qwen25_3b,be_present,long,subject,8,5.039921875,-0.021328125,100
qwen25_3b,be_present,long,subject,9,5.02609375,0.017265625,100
qwen25_3b,be_present,long,subject,10,4.972734375,-0.063984375,100
qwen25_3b,be_present,long,subject,11,4.927109375,-0.041328125,100
qwen25_3b,be_present,long,subject,12,4.868984375,-0.012890625,100
qwen25_3b,be_present,long,subject,13,4.6978125,-0.038828125,100
qwen25_3b,be_present,long,subject,14,4.685546875,0.0846875,100
qwen25_3b,be_present,long,subject,15,4.475546875,-0.059453125,100
qwen25_3b,be_present,long,subject,16,4.09546875,-0.041171875,100
qwen25_3b,be_present,long,subject,17,4.11,-0.000546875,100
qwen25_3b,be_present,long,subject,18,4.070390625,0.006953125,100
qwen25_3b,be_present,long,subject,19,4.00609375,-0.006015625,100
qwen25_3b,be_present,long,subject,20,3.970078125,0.01296875,100
qwen25_3b,be_present,long,subject,21,3.94921875,0.02453125,100
qwen25_3b,be_present,long,subject,22,3.986875,-0.001484375,100
qwen25_3b,be_present,long,subject,23,4.00828125,-0.0290625,100
qwen25_3b,be_present,long,subject,24,3.972109375,-0.028125,100
qwen25_3b,be_present,long,subject,25,3.901015625,-0.067265625,100
qwen25_3b,be_present,long,subject,26,3.57234375,0.003125,100
qwen25_3b,be_present,long,subject,27,3.54046875,-0.102734375,100
qwen25_3b,be_present,long,subject,28,3.4559375,-0.093046875,100
qwen25_3b,be_present,long,subject,29,2.997578125,0.240234375,100
qwen25_3b,be_present,long,subject,30,0.10921875,0.007109375,100
qwen25_3b,be_present,long,subject,31,0.050625,0.00359375,100
qwen25_3b,be_present,long,subject,32,0.038828125,0.005703125,100
qwen25_3b,be_present,long,subject,33,0.033125,0.006484375,100
qwen25_3b,be_present,long,subject,34,0.033671875,0.003125,100
qwen25_3b,be_present,long,subject,35,0.0,0.0,100
qwen25_3b,be_present,medium,between_subject_distractor,1,2.196240717821782,0.08199257425742575,100
qwen25_3b,be_present,medium,between_subject_distractor,2,2.2167388613861387,-0.09653465346534654,100
qwen25_3b,be_present,medium,between_subject_distractor,3,1.9206373762376239,0.0016630569306930693,100
qwen25_3b,be_present,medium,between_subject_distractor,4,2.6133586014851486,-0.03299040841584158,100
qwen25_3b,be_present,medium,between_subject_distractor,5,2.6596147896039604,-0.11567914603960396,100
qwen25_3b,be_present,medium,between_subject_distractor,6,2.7861618193069306,-0.03125,100
qwen25_3b,be_present,medium,between_subject_distractor,7,2.458539603960396,-0.06346689356435643,100
qwen25_3b,be_present,medium,between_subject_distractor,8,2.411316522277228,0.03813428217821782,100
qwen25_3b,be_present,medium,between_subject_distractor,9,2.3638227103960396,-0.016630569306930694,100
qwen25_3b,be_present,medium,between_subject_distractor,10,2.335202660891089,0.05724009900990099,100
qwen25_3b,be_present,medium,between_subject_distractor,11,2.311146349009901,-0.08655631188118812,100
qwen25_3b,be_present,medium,between_subject_distractor,12,2.378326113861386,-0.05205754950495049,100
qwen25_3b,be_present,medium,between_subject_distractor,13,2.459429146039604,-0.0036741955445544552,100
qwen25_3b,be_present,medium,between_subject_distractor,14,2.469059405940594,0.17918471534653466,100
qwen25_3b,be_present,medium,between_subject_distractor,15,2.102413366336634,-0.024443069306930694,100
qwen25_3b,be_present,medium,between_subject_distractor,16,1.7998143564356435,-0.061649133663366336,100
qwen25_3b,be_present,medium,between_subject_distractor,17,1.7412592821782178,0.0257967202970297,100
qwen25_3b,be_present,medium,between_subject_distractor,18,1.6482441212871286,0.04184715346534654,100
qwen25_3b,be_present,medium,between_subject_distractor,19,1.5844678217821782,0.04559870049504951,100
qwen25_3b,be_present,medium,between_subject_distractor,20,1.563080136138614,0.12871287128712872,100
qwen25_3b,be_present,medium,between_subject_distractor,21,1.5523669554455446,-0.02672493811881188,100
qwen25_3b,be_present,medium,between_subject_distractor,22,1.5893022896039604,-0.0655940594059406,100
qwen25_3b,be_present,medium,between_subject_distractor,23,1.63490099009901,0.11583384900990099,100
qwen25_3b,be_present,medium,between_subject_distractor,24,1.5731358292079207,0.07069925742574257,100
qwen25_3b,be_present,medium,between_subject_distractor,25,1.6125464108910892,-0.004911819306930693,100
qwen25_3b,be_present,medium,between_subject_distractor,26,1.0602954826732673,-0.026028774752475246,100
qwen25_3b,be_present,medium,between_subject_distractor,27,1.0015857054455446,-0.04935024752475248,100
qwen25_3b,be_present,medium,between_subject_distractor,28,0.9345606435643564,-0.04989170792079208,100
qwen25_3b,be_present,medium,between_subject_distractor,29,0.630105198019802,0.0700417698019802,100
qwen25_3b,be_present,medium,between_subject_distractor,30,0.15102877475247525,-0.006961633663366337,100
qwen25_3b,be_present,medium,between_subject_distractor,31,0.03581373762376237,0.0030553836633663367,100
qwen25_3b,be_present,medium,between_subject_distractor,32,-0.020652846534653466,-0.003287438118811881,100
qwen25_3b,be_present,medium,between_subject_distractor,33,-0.01670792079207921,0.0011602722772277227,100
qwen25_3b,be_present,medium,between_subject_distractor,34,-0.018719059405940593,0.006574876237623762,100
qwen25_3b,be_present,medium,between_subject_distractor,35,0.0,0.0,100
qwen25_3b,be_present,medium,distractor,1,0.445625,0.0534375,100
qwen25_3b,be_present,medium,distractor,2,0.3965625,-0.0084375,100
qwen25_3b,be_present,medium,distractor,3,0.138125,-0.00484375,100
qwen25_3b,be_present,medium,distractor,4,0.12859375,-0.094140625,100
qwen25_3b,be_present,medium,distractor,5,-0.074296875,0.119375,100
qwen25_3b,be_present,medium,distractor,6,-0.669296875,0.108984375,100
qwen25_3b,be_present,medium,distractor,7,-0.055546875,0.065,100
qwen25_3b,be_present,medium,distractor,8,0.33953125,0.092421875,100
qwen25_3b,be_present,medium,distractor,9,0.090078125,0.058671875,100
qwen25_3b,be_present,medium,distractor,10,0.17703125,0.07328125,100
qwen25_3b,be_present,medium,distractor,11,0.12859375,-0.0071875,100
qwen25_3b,be_present,medium,distractor,12,0.376953125,0.0196875,100
qwen25_3b,be_present,medium,distractor,13,-0.109921875,0.038515625,100
qwen25_3b,be_present,medium,distractor,14,0.172734375,0.3271875,100
qwen25_3b,be_present,medium,distractor,15,-0.1353125,0.04125,100
qwen25_3b,be_present,medium,distractor,16,0.076953125,0.04875,100
qwen25_3b,be_present,medium,distractor,17,0.12125,-0.041171875,100
qwen25_3b,be_present,medium,distractor,18,0.23640625,0.110234375,100
qwen25_3b,be_present,medium,distractor,19,0.205859375,0.004140625,100
qwen25_3b,be_present,medium,distractor,20,0.129609375,0.17546875,100
qwen25_3b,be_present,medium,distractor,21,0.2203125,-0.060546875,100
qwen25_3b,be_present,medium,distractor,22,0.26859375,-0.173203125,100
qwen25_3b,be_present,medium,distractor,23,0.328828125,0.11609375,100
qwen25_3b,be_present,medium,distractor,24,0.00171875,0.077109375,100
qwen25_3b,be_present,medium,distractor,25,0.44140625,-0.02515625,100
qwen25_3b,be_present,medium,distractor,26,0.46875,0.116796875,100
qwen25_3b,be_present,medium,distractor,27,0.348671875,-0.007109375,100
qwen25_3b,be_present,medium,distractor,28,0.396640625,-0.08921875,100
qwen25_3b,be_present,medium,distractor,29,1.4428125,0.169765625,100
qwen25_3b,be_present,medium,distractor,30,0.708984375,-0.0125,100
qwen25_3b,be_present,medium,distractor,31,0.12984375,0.006015625,100
qwen25_3b,be_present,medium,distractor,32,0.066015625,-0.003828125,100
qwen25_3b,be_present,medium,distractor,33,0.073671875,0.004765625,100
qwen25_3b,be_present,medium,distractor,34,0.0715625,-0.00359375,100
qwen25_3b,be_present,medium,distractor,35,0.0,0.0,100
qwen25_3b,be_present,medium,filler_after_distractor,1,0.5466145833333333,-0.0004166666666666667,100
qwen25_3b,be_present,medium,filler_after_distractor,2,0.5371354166666666,-0.02606770833333333,100
qwen25_3b,be_present,medium,filler_after_distractor,3,0.58328125,0.05734375,100
qwen25_3b,be_present,medium,filler_after_distractor,4,0.3186979166666667,0.001953125,100
qwen25_3b,be_present,medium,filler_after_distractor,5,0.1334375,0.042083333333333334,100
qwen25_3b,be_present,medium,filler_after_distractor,6,0.6973177083333333,-0.007578125,100
qwen25_3b,be_present,medium,filler_after_distractor,7,0.660234375,-0.11666666666666667,100
qwen25_3b,be_present,medium,filler_after_distractor,8,0.7888541666666666,0.120703125,100
qwen25_3b,be_present,medium,filler_after_distractor,9,0.6944270833333334,0.012630208333333334,100
qwen25_3b,be_present,medium,filler_after_distractor,10,0.7923958333333333,-0.05528645833333334,100
qwen25_3b,be_present,medium,filler_after_distractor,11,0.7907552083333333,0.001953125,100
qwen25_3b,be_present,medium,filler_after_distractor,12,0.8344791666666667,0.10385416666666666,100
qwen25_3b,be_present,medium,filler_after_distractor,13,0.7363802083333333,0.05260416666666667,100
qwen25_3b,be_present,medium,filler_after_distractor,14,1.16609375,0.171015625,100
qwen25_3b,be_present,medium,filler_after_distractor,15,1.29015625,0.068125,100
qwen25_3b,be_present,medium,filler_after_distractor,16,1.2668489583333333,0.005260416666666667,100
qwen25_3b,be_present,medium,filler_after_distractor,17,1.30484375,-0.10505208333333334,100
qwen25_3b,be_present,medium,filler_after_distractor,18,1.215859375,0.0030989583333333333,100
qwen25_3b,be_present,medium,filler_after_distractor,19,1.19734375,0.11638020833333333,100
qwen25_3b,be_present,medium,filler_after_distractor,20,1.1500520833333334,0.15471354166666668,100
qwen25_3b,be_present,medium,filler_after_distractor,21,1.1329166666666666,0.017682291666666666,100
qwen25_3b,be_present,medium,filler_after_distractor,22,1.2105208333333333,0.13708333333333333,100
qwen25_3b,be_present,medium,filler_after_distractor,23,1.265703125,0.06783854166666667,100
qwen25_3b,be_present,medium,filler_after_distractor,24,1.106796875,0.060078125,100
qwen25_3b,be_present,medium,filler_after_distractor,25,1.3318489583333333,0.0004166666666666667,100
qwen25_3b,be_present,medium,filler_after_distractor,26,0.9534375,0.022708333333333334,100
qwen25_3b,be_present,medium,filler_after_distractor,27,0.779765625,-0.07674479166666667,100
qwen25_3b,be_present,medium,filler_after_distractor,28,0.68359375,-0.047942708333333334,100
qwen25_3b,be_present,medium,filler_after_distractor,29,1.052109375,0.11104166666666666,100
qwen25_3b,be_present,medium,filler_after_distractor,30,0.4788541666666667,-0.007369791666666667,100
qwen25_3b,be_present,medium,filler_after_distractor,31,0.17065104166666667,0.015885416666666666,100
qwen25_3b,be_present,medium,filler_after_distractor,32,0.13200520833333335,0.0067708333333333336,100
qwen25_3b,be_present,medium,filler_after_distractor,33,0.15505208333333334,-0.0067708333333333336,100
qwen25_3b,be_present,medium,filler_after_distractor,34,0.14994791666666665,-0.001171875,100
qwen25_3b,be_present,medium,filler_after_distractor,35,0.0,0.0,100
qwen25_3b,be_present,medium,final,1,0.206796875,0.013359375,100
qwen25_3b,be_present,medium,final,2,0.236796875,-0.011328125,100
qwen25_3b,be_present,medium,final,3,0.34078125,0.07984375,100
qwen25_3b,be_present,medium,final,4,0.183828125,0.099375,100
qwen25_3b,be_present,medium,final,5,0.19703125,-0.0265625,100
qwen25_3b,be_present,medium,final,6,0.420625,0.14921875,100
qwen25_3b,be_present,medium,final,7,0.6878125,0.093515625,100
qwen25_3b,be_present,medium,final,8,1.05125,0.267265625,100
qwen25_3b,be_present,medium,final,9,0.89515625,0.11109375,100
qwen25_3b,be_present,medium,final,10,1.105859375,-0.014375,100
qwen25_3b,be_present,medium,final,11,1.184140625,0.01671875,100
qwen25_3b,be_present,medium,final,12,1.11234375,-0.014921875,100
qwen25_3b,be_present,medium,final,13,1.19328125,-0.474453125,100
qwen25_3b,be_present,medium,final,14,1.50390625,0.503671875,100
qwen25_3b,be_present,medium,final,15,1.939140625,0.12015625,100
qwen25_3b,be_present,medium,final,16,2.309765625,0.2834375,100
qwen25_3b,be_present,medium,final,17,2.317421875,-0.26375,100
qwen25_3b,be_present,medium,final,18,2.107109375,-0.1665625,100
qwen25_3b,be_present,medium,final,19,2.158046875,0.241171875,100
qwen25_3b,be_present,medium,final,20,2.1309375,0.427265625,100
qwen25_3b,be_present,medium,final,21,2.149375,0.23984375,100
qwen25_3b,be_present,medium,final,22,2.44625,0.277109375,100
qwen25_3b,be_present,medium,final,23,2.496953125,0.273125,100
qwen25_3b,be_present,medium,final,24,2.6571875,0.13140625,100
qwen25_3b,be_present,medium,final,25,3.27625,0.07078125,100
qwen25_3b,be_present,medium,final,26,3.4921875,0.138203125,100
qwen25_3b,be_present,medium,final,27,3.70140625,-0.1271875,100
qwen25_3b,be_present,medium,final,28,3.96734375,-0.178828125,100
qwen25_3b,be_present,medium,final,29,6.51109375,0.86546875,100
qwen25_3b,be_present,medium,final,30,7.25078125,-0.122578125,100
qwen25_3b,be_present,medium,final,31,7.44921875,0.584453125,100
qwen25_3b,be_present,medium,final,32,7.194296875,0.37671875,100
qwen25_3b,be_present,medium,final,33,7.069765625,-0.875078125,100
qwen25_3b,be_present,medium,final,34,7.848828125,-0.18640625,100
qwen25_3b,be_present,medium,final,35,3.4934375,0.02875,100
qwen25_3b,be_present,medium,prefix_before_subject,1,-0.039921875,0.01265625,100
qwen25_3b,be_present,medium,prefix_before_subject,2,-0.01921875,-0.000703125,100
qwen25_3b,be_present,medium,prefix_before_subject,3,-0.0228125,0.00625,100
qwen25_3b,be_present,medium,prefix_before_subject,4,-0.02296875,-0.003046875,100
qwen25_3b,be_present,medium,prefix_before_subject,5,-0.011796875,-0.011328125,100
qwen25_3b,be_present,medium,prefix_before_subject,6,-0.0084375,-0.011796875,100
qwen25_3b,be_present,medium,prefix_before_subject,7,-0.018125,0.000703125,100
qwen25_3b,be_present,medium,prefix_before_subject,8,-0.0075,-0.0021875,100
qwen25_3b,be_present,medium,prefix_before_subject,9,0.013359375,-0.010390625,100
qwen25_3b,be_present,medium,prefix_before_subject,10,0.002890625,-0.004140625,100
qwen25_3b,be_present,medium,prefix_before_subject,11,0.0078125,0.02203125,100
qwen25_3b,be_present,medium,prefix_before_subject,12,0.013671875,0.008359375,100
qwen25_3b,be_present,medium,prefix_before_subject,13,0.017578125,-0.004140625,100
qwen25_3b,be_present,medium,prefix_before_subject,14,0.017265625,0.001484375,100
qwen25_3b,be_present,medium,prefix_before_subject,15,0.011875,0.03828125,100
qwen25_3b,be_present,medium,prefix_before_subject,16,0.016328125,0.0071875,100
qwen25_3b,be_present,medium,prefix_before_subject,17,0.018125,-0.00765625,100
qwen25_3b,be_present,medium,prefix_before_subject,18,0.01171875,-0.028984375,100
qwen25_3b,be_present,medium,prefix_before_subject,19,0.003203125,0.017421875,100
qwen25_3b,be_present,medium,prefix_before_subject,20,-0.00296875,0.01890625,100
qwen25_3b,be_present,medium,prefix_before_subject,21,-0.001796875,-0.003671875,100
qwen25_3b,be_present,medium,prefix_before_subject,22,0.008515625,-0.0315625,100
qwen25_3b,be_present,medium,prefix_before_subject,23,0.022421875,-0.000234375,100
qwen25_3b,be_present,medium,prefix_before_subject,24,0.016484375,-0.01125,100
qwen25_3b,be_present,medium,prefix_before_subject,25,-0.00515625,-0.004140625,100
qwen25_3b,be_present,medium,prefix_before_subject,26,-0.016484375,0.0378125,100
qwen25_3b,be_present,medium,prefix_before_subject,27,-0.030859375,-0.060234375,100
qwen25_3b,be_present,medium,prefix_before_subject,28,-0.041796875,-0.053984375,100
qwen25_3b,be_present,medium,prefix_before_subject,29,-0.053203125,0.016484375,100
qwen25_3b,be_present,medium,prefix_before_subject,30,0.0490625,-0.01265625,100
qwen25_3b,be_present,medium,prefix_before_subject,31,0.038203125,0.047734375,100
qwen25_3b,be_present,medium,prefix_before_subject,32,0.01078125,0.000703125,100
qwen25_3b,be_present,medium,prefix_before_subject,33,0.05578125,0.014921875,100
qwen25_3b,be_present,medium,prefix_before_subject,34,0.049765625,-0.00296875,100
qwen25_3b,be_present,medium,prefix_before_subject,35,0.0,0.0,100
qwen25_3b,be_present,medium,subject,1,6.792109375,0.03296875,100
qwen25_3b,be_present,medium,subject,2,6.192734375,-0.077578125,100
qwen25_3b,be_present,medium,subject,3,6.195625,0.00796875,100
qwen25_3b,be_present,medium,subject,4,5.956015625,-0.0375,100
qwen25_3b,be_present,medium,subject,5,5.8825,-0.092265625,100
qwen25_3b,be_present,medium,subject,6,5.8071875,0.022265625,100
qwen25_3b,be_present,medium,subject,7,5.127890625,-0.013203125,100
qwen25_3b,be_present,medium,subject,8,5.135625,-0.0246875,100
qwen25_3b,be_present,medium,subject,9,5.137109375,0.06875,100
qwen25_3b,be_present,medium,subject,10,5.085234375,-0.0528125,100
qwen25_3b,be_present,medium,subject,11,5.069375,-0.084140625,100
qwen25_3b,be_present,medium,subject,12,4.965859375,0.011640625,100
qwen25_3b,be_present,medium,subject,13,4.795390625,-0.05546875,100
qwen25_3b,be_present,medium,subject,14,4.758671875,0.113125,100
qwen25_3b,be_present,medium,subject,15,4.569140625,-0.061015625,100
qwen25_3b,be_present,medium,subject,16,4.301953125,-0.0971875,100
qwen25_3b,be_present,medium,subject,17,4.2909375,0.020546875,100
qwen25_3b,be_present,medium,subject,18,4.263671875,0.0296875,100
qwen25_3b,be_present,medium,subject,19,4.223203125,-0.003125,100
qwen25_3b,be_present,medium,subject,20,4.208046875,0.0190625,100
qwen25_3b,be_present,medium,subject,21,4.204296875,0.04671875,100
qwen25_3b,be_present,medium,subject,22,4.246875,-0.01328125,100
qwen25_3b,be_present,medium,subject,23,4.273203125,-0.053671875,100
qwen25_3b,be_present,medium,subject,24,4.204609375,-0.091953125,100
qwen25_3b,be_present,medium,subject,25,4.117109375,-0.085234375,100
qwen25_3b,be_present,medium,subject,26,3.84828125,0.0234375,100
qwen25_3b,be_present,medium,subject,27,3.75921875,-0.212734375,100
qwen25_3b,be_present,medium,subject,28,3.6953125,-0.169609375,100
qwen25_3b,be_present,medium,subject,29,3.323671875,0.35859375,100
qwen25_3b,be_present,medium,subject,30,0.52265625,0.00359375,100
qwen25_3b,be_present,medium,subject,31,0.20609375,0.023359375,100
qwen25_3b,be_present,medium,subject,32,0.193515625,0.022109375,100
qwen25_3b,be_present,medium,subject,33,0.18515625,0.01265625,100
qwen25_3b,be_present,medium,subject,34,0.188671875,-0.015078125,100
qwen25_3b,be_present,medium,subject,35,0.0,0.0,100
