model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,distractor,17,False,1.0,0.25624910666018114,0.2475714563107004,0.2648043121610369,-0.005017703893233319,-0.005324557970981208,-0.004719683284662208,0.022183037939525783,0.019832258767822162,0.024706060586332464,392
phi2,distractor,distractor,18,False,-1.0,0.5012663651485832,0.487465004896631,0.5160591076831428,0.007072558208387725,0.00665909824322681,0.007490231857007863,0.08361105124155681,0.08052070795678767,0.08687241126079949,392
phi2,distractor,distractor,18,False,1.0,0.22221980046252815,0.2148905984601196,0.22974994036616112,0.00698880030184376,0.006578093767166138,0.007401984078543527,0.10907140799931117,0.1057739778238089,0.11243328679175603,392
phi2,distractor,distractor,19,False,-1.0,0.4444887248837218,0.43225430201510995,0.4573844433439021,-0.008493379670746473,-0.008771796433293089,-0.008234929186957224,-0.008448432091952993,-0.010032744452255923,-0.006851600668057295,392
phi2,distractor,distractor,19,False,1.0,0.5647016958314546,0.5499975020179944,0.5809541406071916,-0.00846441667907092,-0.008744202402173256,-0.008198503085545133,-0.012032618328016631,-0.013826948890880663,-0.010307947977059553,392
phi2,distractor,distractor,20,False,-1.0,0.3880450336300597,0.37823880904791307,0.3986098198866358,-0.0030794630245286592,-0.0032627338657573775,-0.0029124984327627687,-0.0007651209020290247,-0.0029423506892457293,0.0014742736508246172,392
phi2,distractor,distractor,20,False,1.0,0.39888952459607807,0.3887916681109643,0.40988496012833653,-0.0030069813436391403,-0.0031887268533512037,-0.002839525317659184,0.016094766506532424,0.014170821305034923,0.01797177523982768,392
phi2,distractor,distractor,21,False,-1.0,0.3560041262179005,0.3458864018016932,0.366864048643988,-0.017008112401378398,-0.017496037665678532,-0.016536284587821182,0.01582010100487949,0.014194885180110023,0.017443449622919768,392
phi2,distractor,distractor,21,False,1.0,0.3523105674860429,0.342936204343426,0.3621974309488219,-0.016492349760872976,-0.016978403500148228,-0.016020173260143825,0.021980150216290743,0.020468920793663078,0.023549036205220385,392
phi2,distractor,distractor,22,False,-1.0,0.3232769114630563,0.3139010180624164,0.3330219502351722,-0.010446022967902981,-0.010819172190160167,-0.010077657079210088,-0.008141250026469328,-0.009490165864529252,-0.006801262193796585,392
phi2,distractor,distractor,22,False,1.0,0.50526690239809,0.4886205755934423,0.5226014807516215,-0.010358433334194884,-0.01072912082380178,-0.009995471093119409,0.0012049172200313233,6.652105422247038e-05,0.002302017199749849,392
phi2,distractor,distractor,23,False,-1.0,0.2686908026130832,0.2609183135689521,0.27676446857501047,0.005254210258016781,0.0050701275163767285,0.005437743359682511,-0.018498924313759317,-0.019527798445046353,-0.01746315311412422,392
phi2,distractor,distractor,23,False,1.0,0.2219945240993889,0.21609557775818572,0.22798658834428204,0.005125666151241381,0.0049447464091437205,0.005306417662270215,-0.02525037081063199,-0.027022038450857405,-0.023441468635383916,392
phi2,distractor,distractor,24,False,-1.0,0.1729504429564184,0.166689092224958,0.17929836943441507,0.0008677073887416295,0.0007273841877372898,0.0009981874300509083,-0.00615179782011071,-0.006921467854052174,-0.005439993658033358,392
phi2,distractor,distractor,24,False,1.0,0.18858925906979307,0.1826267731433012,0.19496009489711452,0.0008530251833857323,0.0007151080637562031,0.0009807317840809723,-0.014221772044694343,-0.015164512821606227,-0.013280045053585859,392
phi2,distractor,distractor,25,False,-1.0,0.11496463600470096,0.1101744857369637,0.12017224765553766,0.0072863783155168805,0.007025069302442123,0.00753767910052319,0.009919306047919655,0.009106663639853602,0.010744942897031097,392
phi2,distractor,distractor,25,False,1.0,0.12744739347574663,0.12259161156051013,0.13247276757444654,0.007503979060114647,0.007244402778391936,0.007757531866735341,0.011447731329470264,0.01091508759933264,0.011996742636979031,392
phi2,distractor,distractor,26,False,-1.0,0.031889492151688556,0.02938853587423052,0.034393841879708426,-0.002845827414064991,-0.0029551996868483876,-0.002737626737477828,-0.00023960418441668663,-0.0006594930579062223,0.0001615736152039087,392
