model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,distractor,8,False,1.0,-0.06287866709183673,-0.07491729113520408,-0.05093819754464287,0.004145408163265306,0.0033880739795918366,0.004842952806122449,0.04506138392857143,0.04097510097789116,0.04887545838647959,392
llama32_3b,distractor,distractor,9,False,-1.0,0.9860092474489796,0.9535415338010205,1.0198107661033162,0.0027503188775510204,0.001953125,0.003567442602040816,-0.057889562074829926,-0.06210140306122449,-0.05391006988732994,392
llama32_3b,distractor,distractor,9,False,1.0,-0.12908561862244897,-0.14506985411352039,-0.11355578364158166,0.0025111607142857145,0.001753826530612245,0.003288424744897959,-0.018680909863945577,-0.02216863307823129,-0.015286026519982995,392
llama32_3b,distractor,distractor,10,False,-1.0,0.9718191964285714,0.9451460857780613,0.9988889110331632,0.003706951530612245,0.0029496173469387753,0.004464285714285714,0.012329931972789117,0.008821282419217688,0.015745243409863944,392
llama32_3b,distractor,distractor,10,False,1.0,0.04761240433673469,0.03421855070153061,0.06200225207270408,0.003567442602040816,0.002810108418367347,0.0043651347257653034,0.040318080357142856,0.0370555644132653,0.04350071083120748,392
llama32_3b,distractor,distractor,11,False,-1.0,0.7920918367346939,0.7726398078762755,0.8119439572704081,0.004962531887755102,0.004205197704081632,0.005760224011479589,-0.02702487244897959,-0.02969563802083333,-0.024234195631377554,392
llama32_3b,distractor,distractor,11,False,1.0,0.032924107142857144,0.024531648596938776,0.041235351562499994,0.00510204081632653,0.004384566326530612,0.005820013552295916,-0.027469972363945577,-0.030114829134778913,-0.024706366921768703,392
llama32_3b,distractor,distractor,12,False,-1.0,0.7366270727040817,0.7186687858737245,0.7551643215880103,0.020069355867346938,0.01905293367346939,0.021145567602040817,0.01828895620748299,0.016322378560799322,0.020275629783163263,392
llama32_3b,distractor,distractor,12,False,1.0,0.027762276785714284,0.020525749362244897,0.0356151347257653,0.017617984693877552,0.016641422193877552,0.0186344068877551,0.0224609375,0.02047443000637755,0.024540450946003402,392
llama32_3b,distractor,distractor,13,False,-1.0,0.7363679846938775,0.7205038265306123,0.7537871691645408,-0.011061065051020409,-0.011698820153061224,-0.01038345025510204,0.072710724914966,0.07042510363520409,0.0748498618197279,392
llama32_3b,distractor,distractor,13,False,1.0,0.12288743622448979,0.11587163185586734,0.13086037149234694,-0.011001275510204082,-0.011619100765306123,-0.010403380102040817,0.027715773809523808,0.025934709821428568,0.0295029828337585,392
llama32_3b,distractor,distractor,14,False,-1.0,0.5293566645408163,0.5172557597257653,0.5419124681122449,0.001753826530612245,0.001096141581632653,0.0023915816326530613,-0.029589179421768703,-0.03129002577593537,-0.027722251009778914,392
llama32_3b,distractor,distractor,14,False,1.0,0.0682796556122449,0.061383430325255096,0.07597456951530611,0.0017139668367346938,0.001136001275510204,0.002331792091836735,-0.03053252551020408,-0.03251919908588435,-0.028592188828656464,392
llama32_3b,distractor,distractor,15,False,-1.0,0.35744180484693877,0.34731395487882655,0.36704948580994895,-0.00412547831632653,-0.004723373724489796,-0.00350765306122449,-0.02125850340136054,-0.022740121439200678,-0.01977688536352041,392
llama32_3b,distractor,distractor,15,False,1.0,0.013552295918367346,0.008529974489795918,0.01867476482780612,-0.0042849170918367345,-0.0048828125,-0.0036471619897959183,-0.020434736394557826,-0.021989430537840138,-0.018866755686649663,392
llama32_3b,distractor,distractor,16,False,-1.0,0.26622289540816324,0.25870884486607143,0.2736377949617347,-0.0013751594387755102,-0.001913265306122449,-0.0007772640306122449,0.011858258928571428,0.010529602465986396,0.013220131802721087,392
llama32_3b,distractor,distractor,16,False,1.0,0.14911511479591838,0.14345354352678572,0.15481554926658161,-0.001295440051020408,-0.0018534757653061226,-0.0006975446428571429,0.01214392006802721,0.010967893016581631,0.013253514296343536,392
llama32_3b,distractor,distractor,17,False,-1.0,0.23459422831632654,0.22735770089285715,0.2416095344387755,-0.00412547831632653,-0.004664082429846939,-0.003547512755102041,0.0026174532312925164,0.0015545280612244898,0.0036737351190476194,392
llama32_3b,distractor,distractor,17,False,1.0,0.13944913903061223,0.13456632653061223,0.14413315130739796,-0.003667091836734694,-0.004265485491071429,-0.0030293367346938774,0.007965295493197279,0.007035235969387755,0.008902496545493193,392
