distance_bucket,role,offset_from_final,offset_from_distractor,token_pos,token_str,model_tag,aux_pair,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items,n_rows
extra_long,subject,-22,-3,1, designer,qwen25_3b,be_present,1+,3.1208705357142854,2.9830357142857142,3.258705357142857,-0.0003348214285714287,-0.008258928571428572,0.007589285714285714,3.120535714285714,1,2,70
extra_long,subject,-22,-3,1, developer,qwen25_3b,be_present,1+,3.440625,3.440625,3.440625,-0.020535714285714286,-0.020535714285714286,-0.020535714285714286,3.4200892857142855,1,1,35
extra_long,subject,-22,-3,1, director,qwen25_3b,be_present,1+,3.0063616071428574,2.814341517857143,3.225502232142857,-0.010825892857142857,-0.021205357142857144,-0.00044642857142857125,2.9955357142857144,1,4,140
extra_long,subject,-22,-3,1, doctor,qwen25_3b,be_present,1+,2.586607142857143,2.586607142857143,2.586607142857143,0.008035714285714285,0.008035714285714285,0.008035714285714285,2.5785714285714287,1,1,35
extra_long,subject,-22,-3,1, driver,qwen25_3b,be_present,1+,3.14140625,2.803125,3.4796875,-0.011160714285714286,-0.01830357142857143,-0.0040178571428571425,3.1302455357142858,1,2,70
extra_long,subject,-22,-3,1, employee,qwen25_3b,be_present,1+,3.5928571428571425,3.18125,4.004464285714286,-0.015625,-0.039285714285714285,0.008035714285714285,3.5772321428571425,1,2,70
extra_long,subject,-22,-3,1, engineer,qwen25_3b,be_present,1+,3.4075,3.1162053571428574,3.794330357142857,0.009999999999999998,-0.0033984375,0.02236607142857143,3.3975000000000004,1,5,175
extra_long,subject,-22,-3,1, farmer,qwen25_3b,be_present,1+,2.763392857142857,2.6223214285714285,2.903794642857143,0.03325892857142857,0.027455357142857142,0.0375,2.7301339285714286,1,3,105
extra_long,subject,-22,-3,1, inspector,qwen25_3b,be_present,1+,3.0830357142857143,3.062723214285714,3.1033482142857145,-0.02109375,-0.025669642857142856,-0.016517857142857143,3.0619419642857144,1,2,70
extra_long,subject,-22,-3,1, lawyer,qwen25_3b,be_present,1+,3.62109375,3.452232142857143,3.789955357142857,-0.024441964285714286,-0.03549107142857143,-0.013392857142857142,3.5966517857142857,1,2,70
extra_long,subject,-22,-3,1, leader,qwen25_3b,be_present,1+,3.8095982142857143,3.4245535714285715,4.194642857142857,0.008816964285714286,0.0060267857142857146,0.011607142857142858,3.80078125,1,2,70
extra_long,subject,-22,-3,1, manager,qwen25_3b,be_present,1+,3.1744419642857142,2.907142857142857,3.4417410714285714,0.0062499999999999995,0.0040178571428571425,0.008482142857142856,3.168191964285714,1,2,70
extra_long,subject,-22,-3,1, member,qwen25_3b,be_present,1+,2.4617559523809525,2.0004464285714287,3.0593750000000006,-0.03184523809523809,-0.03616071428571429,-0.025446428571428575,2.4299107142857146,1,3,105
extra_long,subject,-22,-3,1, nurse,qwen25_3b,be_present,1+,3.36640625,3.1873883928571427,3.63984375,-0.01635044642857143,-0.021316964285714286,-0.012388392857142856,3.3500558035714283,1,4,140
