distance_bucket,role,offset_from_final,offset_from_distractor,token_pos,token_str,model_tag,aux_pair,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items,n_rows
extra_long,filler_after_distractor,-5,14,18, now,phi2,be_present,1+,0.32625729674895215,0.3143494877064799,0.3383208268082619,-0.00025313232262773913,-0.000814862039975601,0.00029509076857729964,0.3260041644263244,24,99,3069
extra_long,filler_after_distractor,-5,14,19, now,phi2,be_present,1+,0.34428208874117944,0.34428208874117944,0.34428208874117944,-0.0033090345321163056,-0.0033090345321163056,-0.0033090345321163056,0.34097305420906315,24,1,31
extra_long,filler_after_distractor,-4,15,19,",",phi2,be_present,1+,0.3561953385826352,0.34404765107648005,0.3672240741558205,-0.010592121299527376,-0.011335614551818887,-0.009904971531370479,0.34560321728310783,24,99,3069
extra_long,filler_after_distractor,-4,15,20,",",phi2,be_present,1+,0.38073961196407197,0.38073961196407197,0.38073961196407197,-0.00867754413235572,-0.00867754413235572,-0.00867754413235572,0.37206206783171625,24,1,31
extra_long,filler_after_distractor,-3,16,20, in,phi2,be_present,1+,0.12739375951275372,0.12358320442229538,0.13141232676520026,0.0015384161965627168,0.0011070703364770317,0.0019436891710536803,0.125855343316191,22,99,3069
extra_long,filler_after_distractor,-3,16,21, in,phi2,be_present,1+,0.11900775663314327,0.11900775663314327,0.11900775663314327,0.00030576029131489416,0.00030576029131489416,0.00030576029131489416,0.11870199634182838,22,1,31
extra_long,filler_after_distractor,-2,17,21, most,phi2,be_present,1+,0.04959157500604187,0.047970932234611526,0.05112894254928693,0.0008063793337745208,0.0005361214955026298,0.0010634621100924465,0.04878519567226735,23,99,3069
extra_long,filler_after_distractor,-2,17,22, most,phi2,be_present,1+,0.055095672607421875,0.055095672607421875,0.055095672607421875,0.003726866937452747,0.003726866937452747,0.003726866937452747,0.051368805669969125,23,1,31
extra_long,filler_after_distractor,-1,18,22, cases,phi2,be_present,1+,0.16448164094966566,0.15962728480633948,0.1694530108962396,-0.006668222886648268,-0.0073990677264584295,-0.005930033923360724,0.1578134180630174,23,99,3069
extra_long,filler_after_distractor,-1,18,23, cases,phi2,be_present,1+,0.17311671472364856,0.17311671472364856,0.17311671472364856,-0.008442663377331149,-0.008442663377331149,-0.008442663377331149,0.1646740513463174,23,1,31
extra_long,final,0,19,23,",",phi2,be_present,1+,2.676740966739698,2.635752851297273,2.7195135308927876,-0.06220935244791746,-0.06511331205843482,-0.059355192955094165,2.614531614291781,30,99,3069
extra_long,final,0,19,24,",",phi2,be_present,1+,2.7869705692414315,2.7869705692414315,2.7869705692414315,-0.05384475954117313,-0.05384475954117313,-0.05384475954117313,2.733125809700258,30,1,31
extra_long,prefix_before_subject,-24,-5,0,The,phi2,be_present,1+,-0.14799567191831528,-0.14799567191831528,-0.14799567191831528,0.004640302350444179,0.004640302350444179,0.004640302350444179,-0.15263597426875947,22,1,31
extra_long,prefix_before_subject,-23,-4,0,The,phi2,be_present,1+,-0.1481643290191879,-0.15276033137201217,-0.14369644951688307,-0.0008772939841729416,-0.0017338159691048353,0.00011791082110611591,-0.14904162300336085,22,99,3069
extra_long,subject,-23,-4,1, director,phi2,be_present,1+,1.8925637583578787,1.8925637583578787,1.8925637583578787,0.009398706497684602,0.009398706497684602,0.009398706497684602,1.8831650518601941,1,1,31
extra_long,subject,-22,-3,1, administrator,phi2,be_present,1+,2.236202516863423,2.139543317979382,2.3328617157474643,0.006100316201486895,0.006069398695422757,0.006131233707551033,2.2301022006619364,1,2,62
extra_long,subject,-22,-3,1, advisor,phi2,be_present,1+,1.9263473172341623,1.832557032185216,2.020137602283109,0.004660421802151588,0.0043787494782478575,0.004942094126055317,1.9216868954320108,1,2,62
extra_long,subject,-22,-3,1, analyst,phi2,be_present,1+,1.3742625944076046,1.3742625944076046,1.3742625944076046,0.0034072937503937754,0.0034072937503937754,0.0034072937503937754,1.3708553006572108,1,1,31
extra_long,subject,-22,-3,1, artist,phi2,be_present,1+,1.6729368599512242,1.4935518695462136,1.7923156369117,0.0064399062946278555,0.0056210487119613154,0.007927740773847025,1.6664969536565963,1,3,93
extra_long,subject,-22,-3,1, assistant,phi2,be_present,1+,1.9111045714347594,1.9111045714347594,1.9111045714347594,0.012367586935720137,0.012367586935720137,0.012367586935720137,1.8987369844990394,1,1,31
extra_long,subject,-22,-3,1, chef,phi2,be_present,1+,1.6640032132466633,1.596718885565317,1.7350398648169734,0.008755991535802041,0.006770226775958974,0.010627926036875734,1.6552472217108614,1,6,186
extra_long,subject,-22,-3,1, consultant,phi2,be_present,1+,1.6065745815154047,1.3846123295445596,1.7576767706101941,0.007700386867728284,0.0050410301454605596,0.009099314289708291,1.5988741946476763,1,3,93
extra_long,subject,-22,-3,1, contractor,phi2,be_present,1+,1.6874033712571666,1.534572139863045,1.8402346026512884,0.01007253892960087,0.00860155782391948,0.011543520035282258,1.6773308323275657,1,2,62
